V1	V2
115	-0.0548243805341306	-0.0461640235024802
116	-0.0528627703845188	-0.0828684613161727
117	-0.0527512516801464	-0.0685574734147571
118	-0.0534647313188723	-0.0853453375744593
119	-0.0535804141182539	-0.0826040229323865
120	-0.0509901049118154	-0.111395155782513
121	-0.0530787099434387	-0.0778835751709923
122	-0.0583152945219196	0.0173047706024485
123	-0.0566448360078717	-0.0164747346052748
124	-0.0508093756487213	-0.103548294400061
125	-0.0520161693312375	-0.09189912365701
126	-0.0549899505919812	-0.0111868279686517
127	-0.0534314206137694	-0.0131614165698426
128	-0.0557324433508028	-0.0201789582076703
129	-0.058881013564294	0.018131376380536
130	-0.0574388007233634	0.00698669950851003
131	-0.0580476711525827	-0.0114848546779863
132	-0.0597959284370458	0.0361377299953597
133	-0.0601328912907972	0.0463614797488495
134	-0.0599033238035635	0.0399329996888196
135	-0.0599826933402866	0.0458339629496917
136	-0.0597165327617624	0.0466343559675417
137	-0.059715177999884	0.0472200218819113
138	-0.0581400148531988	0.0262438687281871
139	-0.0579056311902969	0.0202719273907725
140	-0.0589542091688798	0.0457740292643684
141	-0.0597554482401321	0.0409656557216817
142	-0.0598522087080206	0.0432642777918391
143	-0.060021762378212	0.0413745355538812
144	-0.0598157235746117	0.0473979920006134
145	-0.059910581708113	0.047433355219178
146	-0.0600015055598858	0.0438186381176197
147	-0.053323694465347	-0.0196757958562743
148	-0.0518711980556598	-0.0540607840563978
149	-0.0566452276136428	0.0238734929789888
150	-0.0566312426461603	0.0331768073141209
151	-0.0540168384484774	-0.0406847599252206
152	-0.0535282766144963	-0.0104949341575715
153	-0.0568103248828729	-0.0131638717985535
154	-0.0590527695019665	0.0447227134742621
155	-0.0589226760847475	0.0438685354017122
156	-0.0590757969628667	0.0439039833071609
157	-0.0600131623230543	0.0472231996845062
158	-0.0600236564339195	0.0449524107287602
159	-0.0594486472853034	0.0513050852011992
160	-0.059719857115583	0.0515074176610665
161	-0.0536536955649903	-0.0307577865832357
162	-0.0569015344554968	-0.0348961270765522
163	-0.0585533783478944	0.0032883826168435
164	-0.05962507255717	0.0375553057933359
165	-0.058165594670471	0.035363311713542
166	-0.0573829117077967	0.013116807773107
167	-0.0575367800848549	0.0260953835231434
168	-0.0596889834944744	0.0267004026263406
169	-0.0578274830047354	0.0365921637300585
170	-0.0583143481932092	0.00326465298555186
171	-0.059506205758348	0.0285569946364853
172	-0.059203333438826	0.0210922614199001
173	-0.0496123213544469	-0.0781938731608251
174	-0.0590471114487357	0.0305724880937941
175	-0.058216622876171	0.0339155733345128
176	-0.0585570769668257	0.0291479434012873
177	-0.0572820503028612	-0.0134072375551490
178	-0.0515134035927159	-0.0578836742614946
179	-0.0507438301177403	-0.0690381502476167
180	-0.0522694482760801	-0.0206823336842774
181	-0.0556807769231727	0.0332402327708953
182	-0.0597863441807044	0.0443497358051998
183	-0.0597162233086349	0.0430883689138976
184	-0.0594735944399309	0.0516507719847404
185	-0.0594248713797713	0.0301653230964165
186	-0.0577845481167567	0.00228795174739387
187	-0.0576946313467667	0.0171870764861449
188	-0.0594154704239181	0.0275671527033235
189	-0.0566892257627285	0.0344262422574018
190	-0.0598718748680921	0.0450215061064279
191	-0.0602073818032122	0.0425455334063235
192	-0.0597115396069636	0.0505555885983943
193	-0.0599408467296295	0.0489813606128068
194	-0.0598825947530537	0.0493400840774296
195	-0.0589436362802025	0.0484141473545091
196	-0.0596828806170937	0.0355836593987272
197	-0.0580880954544737	0.0497051274259877
198	-0.0595862030899761	0.0337454644970743
199	-0.0532927112968488	-0.0325317757181093
200	-0.0596667960556171	0.0425161745730757
201	-0.0597402486077628	0.0503736293438098
202	-0.0597459372970964	0.0421181310155808
203	-0.0599061358450017	0.0449064885883082
204	-0.0595247705982651	0.0439187377872291
205	-0.0596362215441047	0.0308020441375171
206	-0.0596514891826954	0.0420675328547784
207	-0.0581589312693464	0.0237077226810725
208	-0.058981974643334	0.0363213438469135
209	-0.0554124412472888	-0.0307869957699651
210	-0.0580184442594705	0.0576797928627872
211	-0.0599427282711146	0.0502063183779518
212	-0.0595971388208345	0.0488119406134678
213	-0.0600933533085867	0.0428805537833559
214	-0.0587276338254842	0.0303533167946906
215	-0.058009730834035	0.0277775588869652
216	-0.0575458389757965	0.00714626186085208
217	-0.0573401719030406	-0.00209849458220844
218	-0.0559707435392181	-0.0197813342227817
219	-0.054458887538182	-0.00125995617012137
220	-0.0539163369239989	-0.0295812198718146
221	-0.058389530138972	0.0348499480432880
222	-0.0593781858712314	0.0300442641566608
223	-0.0584176551309335	0.0378583408927977
224	-0.0540991607281237	0.000585293367657332
225	-0.056285185044921	-0.00122293362716885
226	-0.0543114790874825	-0.00583231628430365
227	-0.0549909177652432	0.00284782991336369
228	-0.059614943164571	0.048829824088155
229	-0.0597392249202385	0.0479487649907855
230	-0.0591162766130871	0.0502130753415621
231	-0.0592960759236922	0.0528291582315403
232	-0.0602045770995786	0.0428555999081676
233	-0.0599239662193232	0.0489101721837337
234	-0.0601201604210215	0.0452102782813445
235	-0.059921179640164	0.0492885273773788
236	-0.0598019595825779	0.0501386807417233
237	-0.0589227956018494	0.0533834821832425
238	-0.0590630571664033	0.0507651167455113
239	-0.0601397590791384	0.0441926006967486
240	-0.059795834438194	0.0492031499511995
241	-0.060016377651441	0.0399339905743962
242	-0.0600096383894653	0.0492915047930612
243	-0.0602334068000703	0.0412365332709367
244	-0.0601900833402525	0.0415528600856106
245	-0.0595962959324224	0.0540813957765128
246	-0.0600507936284182	0.0397843289287669
247	-0.0600588485994727	0.0394510481608627
248	-0.0601517355182439	0.0430486854636844
249	-0.0600613029856312	0.0413833788102478
250	-0.0597961594740501	0.0234021682809519
251	-0.059600091629218	0.0484448869292199
252	-0.0599248404685126	0.0469798227933862
253	-0.0594280011931993	0.0548217796375093
254	-0.0590727354952486	0.0562734209803492
255	-0.0599463334036914	0.0483515194225901
256	-0.0599692434558428	0.0501111158133558
257	-0.0572956526599244	0.0203314735027403
258	-0.0595171755334209	0.0395419186314612
259	-0.0587810413214478	0.0220067380824935
260	-0.0598096523089029	0.0435448048626647
261	-0.0589503229378504	0.0403881281515883
262	-0.0598684198265985	0.0465717689501522
263	-0.0598408102555155	0.0497179678065729
264	-0.0595225701261869	0.0538380878196119
265	-0.059775693049558	0.0439393402572361
266	-0.0596441116347508	0.0527329376619431
267	-0.0490278551184234	-0.0642221348941011
268	-0.0478203744213181	-0.0608133201579507
269	-0.0592345937173776	0.0430133234858377
270	-0.0600496976005956	0.0436632248380173
271	-0.0599692660545926	0.0455466166505057
272	-0.0593843389673491	0.0517343759955039
273	-0.0593667401987828	0.0347520741793588
274	-0.0595634399055681	0.0337270553942848
275	-0.0595412330973479	0.0329458868936846
276	-0.0472099903077967	-0.0532589760162835
277	-0.0525207050768144	-0.0228600975069057
278	-0.0536797151524743	0.00586050947367139
279	-0.0592161420634304	0.0526726119730844
280	-0.0594871282659255	0.0509403944995172
281	-0.0597559880760346	0.0486000396415275
282	-0.0599475869837176	0.0510154769406044
283	-0.0600836405424934	0.0473171982834154
284	-0.0598930849710669	0.0447385038643391
285	-0.0568633385006586	0.0510879395580769
286	-0.0599804626372061	0.0393064667386916
287	-0.0598592182990238	0.0423998367395896
288	-0.0601442184349077	0.0450524338826759
289	-0.0597104869160931	0.0521272003371755
290	-0.0600639615146494	0.042469187909696
291	-0.0583211425484252	0.058205238253146
292	-0.0593071826102374	0.0403443903094381
293	-0.0598905091406703	0.0491190741378333
294	-0.0597337472765877	0.0527716626831193
295	-0.0600180405965015	0.0468321503668233
296	-0.05977560984533	0.0469135134294954
297	-0.0589908683144755	0.0499341628701474
298	-0.0599696035729581	0.0447758332233898
299	-0.0586365763284258	0.0306190150516792
300	-0.0580357415856817	0.0169833478788868
301	-0.058734325247655	0.0449038808255844
302	-0.0588445218119826	0.0187248746968219
303	-0.0574375174523894	0.0309903102299685
304	-0.0577821608657431	0.0195130907266302
305	-0.0569264950097304	0.0221036445950585
306	-0.0559218404344319	-0.00816570388463026
307	-0.0576714294457795	0.0324438414130508
308	-0.0583950375067801	0.0249973126751906
309	-0.0588012695238865	0.0288770395804893
310	-0.0537087155369303	0.0182813188970407
311	-0.0508837270935163	0.00308289782877166
312	-0.0550146849913217	0.00322819842752008
313	-0.0540624261841247	-0.00209874935035830
314	-0.0533491775022802	-0.0090056380219825
315	-0.0525531269075408	-0.0185964924405335
316	-0.0541023758657507	0.00767023373354713
317	-0.0543207072034622	-0.0149554529019295
318	-0.051512271564361	-0.0514432620626434
319	-0.0543359211478106	-0.0122852785800958
320	-0.0490089662511494	-0.0303269639625233
321	-0.0484486931074183	-0.0191962933271768
