V1	V2
125	-0.0560585872206152	-0.0540825495461102
126	-0.0564865907472681	-0.0345436567186000
127	-0.0561523596753604	-0.0371813646125799
128	-0.0566225723888341	-0.0396800605355866
129	-0.0571266455705066	-0.0214507303103882
130	-0.056862867427009	-0.0330986285900555
131	-0.0568975383655648	-0.0229822172921629
132	-0.0566314680128209	0.0368952179330429
133	-0.0538027646063517	0.100923305677653
134	-0.0538846370618906	0.09382689248867
135	-0.0536455515143207	0.100517869419246
136	-0.0555840870084575	0.0650033449057583
137	-0.0549168366233609	0.0778835952483836
138	-0.0566855427816014	0.00696815419716574
139	-0.0562808345003067	0.0121343548913687
140	-0.0560390344591579	0.0442267301724728
141	-0.0560082461211975	0.0536329749258725
142	-0.0557470893766678	0.0622465866724631
143	-0.0563644259287734	0.0500089743392258
144	-0.0562558044863413	0.0529319411135624
145	-0.0563785223715751	0.0512036292482942
146	-0.0554661109812979	0.0714606147673864
147	-0.0557987787072575	-0.0289889683568052
148	-0.0560393738112972	-0.0491348023812026
149	-0.0568414400369818	-0.02717082450131
150	-0.0566983173303864	-0.00772828524286879
151	-0.056293673079816	-0.0420316514959221
152	-0.0560647582668669	-0.0328390447658635
153	-0.0564573131143797	-0.0166649691577504
154	-0.0564486184351511	0.0354852928042899
155	-0.055889846443552	0.0469435856972866
156	-0.0565401566323173	0.0327697896512093
157	-0.0553028716198242	0.0752773004651101
158	-0.0557167503211866	0.0661541102577577
159	-0.0542220122711181	0.0892394800765988
160	-0.0551242830264943	0.0775970386785592
161	-0.0561907977957316	-0.0400979954722848
162	-0.0567125921303694	-0.0346099668145241
163	-0.0569802928321627	-0.0101885560289398
164	-0.057329629173528	-0.00433872804428593
165	-0.0570708239025311	-0.0190367212484691
166	-0.0568815562228928	-0.0241356715371252
167	-0.056938907036392	-0.0262508375598088
168	-0.0570155895856575	0.0178419483844262
169	-0.05697659317051	-0.0291019021059663
170	-0.0570021470844707	-0.0254174778398103
171	-0.0572899724930066	-0.00955653974042155
172	-0.0571994964293328	-0.0116611430222308
173	-0.056084080612386	-0.0578741319946908
174	-0.057213979035336	-0.0136115712038077
175	-0.0569211199434997	0.00051202845295403
176	-0.0570959266163548	-0.00707088587953082
177	-0.0568056849748134	-0.0299395615093857
178	-0.0558275750464493	-0.0502526094493895
179	-0.0559705517992153	-0.0550258497690455
180	-0.056215655681864	-0.046755213477093
181	-0.0565940633718299	-0.0181556541617898
182	-0.0568808826802889	0.0327088125757695
183	-0.0571965210427481	0.0167679474376036
184	-0.0570659322044461	0.0242259076511704
185	-0.0572587565173264	-0.00121493360817559
186	-0.0567676886368867	-0.0123495021624538
187	-0.0568934594278687	-0.0154976502788706
188	-0.0572507598298838	-0.0102767193996777
189	-0.0566353410048471	-0.00565471363085094
190	-0.0572657424779732	0.0166920027064337
191	-0.0556576487832911	0.0694739199068048
192	-0.0544914504248729	0.0878146753576202
193	-0.0550340182594308	0.0807947944904851
194	-0.0560774164241408	0.0591773060079633
195	-0.0552133930298722	0.0615668026347632
196	-0.0559195977424469	0.053365977974388
197	-0.0569819056023801	0.00315966855104827
198	-0.0572077063466632	0.00735472786848398
199	-0.0562005362920668	-0.0432648700165737
200	-0.0566622498308794	0.0361570810375926
201	-0.0569894004390184	0.0308735311805665
202	-0.0567828286761357	0.0349690483689371
203	-0.0559089506864183	0.0618095881352511
204	-0.0558339861543661	0.055668467054731
205	-0.0557709881532363	0.0530798829431113
206	-0.0562935752344925	0.0470977926569945
207	-0.0570277918553119	-0.0171094513669807
208	-0.0570030296785881	0.00843235034363157
209	-0.0565272349510617	-0.048855895638909
210	-0.0566800076951413	0.0194038918181765
211	-0.0553059225948204	0.076720077843878
212	-0.0548978143118683	0.0780560404984542
213	-0.0550700630440052	0.0790176271573722
214	-0.0571702322307527	-0.0128256625024582
215	-0.0570015299566593	-0.0275121533438919
216	-0.0568912882575639	-0.0308112890049219
217	-0.0568445367903927	-0.0315049571595604
218	-0.0566477320907866	-0.0378937133683612
219	-0.0565319863563024	-0.040804604533395
220	-0.0563158683878252	-0.0422927616782742
221	-0.0570523895018203	-0.00409497814562512
222	-0.0572524387443619	-0.00627917682274757
223	-0.0570076427250648	0.00386918095059668
224	-0.056298537933744	-0.0293511698984884
225	-0.0566046169516676	-0.0238381052531009
226	-0.056487070160654	-0.041263370557082
227	-0.0565485621214215	-0.0461818005689507
228	-0.0563151816138024	0.0493561532641887
229	-0.0555134583132005	0.0686962049729624
230	-0.0564499058152564	0.0388665228738302
231	-0.054875926036204	0.0770441853082249
232	-0.0539859426334642	0.0977772717577085
233	-0.0533525359345236	0.107208459573339
234	-0.0538496668444342	0.0997641671128715
235	-0.0532323637744872	0.107711583996206
236	-0.0529359916515778	0.111979234673269
237	-0.056815414110939	0.0260270463180015
238	-0.0572445546173998	0.00279189272715903
239	-0.0545881192089185	0.0883558832513624
240	-0.0532389689538914	0.107266034368874
241	-0.0535654577618234	0.098797462697497
242	-0.053552977526603	0.105487788590072
243	-0.0540843272429603	0.0953330088732648
244	-0.0539125991200465	0.0985015637257348
245	-0.0545967173444618	0.0868644434932075
246	-0.0554353870515007	0.0685645813954966
247	-0.0545842535594355	0.084517445275253
248	-0.056766796162871	0.0417561909949022
249	-0.0566006286499889	0.0445338862618799
250	-0.0572268550345926	0.00734371790691933
251	-0.0535478151467464	0.0989854410176967
252	-0.05428200181317	0.0928055650368255
253	-0.0547716609929409	0.0810541847579727
254	-0.0538915337797312	0.090796011057717
255	-0.0535390629314063	0.104278748460182
256	-0.0566781683049084	0.0450403217355844
257	-0.0567893195560323	-0.0115186722742737
258	-0.0567989216800034	0.0281835128542043
259	-0.0570770408609053	-0.00463840058562412
260	-0.0556089602393312	0.066481861820859
261	-0.0566021756048225	0.0269112289486837
262	-0.0567891284691172	0.0391027922539285
263	-0.0545716382822044	0.088127172161957
264	-0.0542762467938705	0.0901525184579875
265	-0.0550136725078667	0.0744803086835538
266	-0.0552075729322331	0.0747284536052294
267	-0.0552257345368176	-0.0545728084885008
268	-0.0555114678794472	-0.057877003030221
269	-0.054769139486	0.0701926561512357
270	-0.0547281106046053	0.0850975662362021
271	-0.0538108700340788	0.09982965348036
272	-0.0532749466617632	0.102470741160161
273	-0.0521613853443971	0.107136135661471
274	-0.0520313321135125	0.110081636943498
275	-0.0526186032798142	0.102049905298560
276	-0.0292118554612597	-0.0272582381085923
277	-0.0561309156434516	-0.0400540918044585
278	-0.056374398129813	-0.0346594217907
279	-0.0529030763942945	0.105525487570857
280	-0.0536637144486176	0.0975187978850865
281	-0.0529235238247389	0.110610746933466
282	-0.0531938858996794	0.109530424169528
283	-0.0536117863784741	0.103798915852643
284	-0.0543964229748257	0.0891030834158497
285	-0.0568952057429901	-0.0138994937628681
286	-0.054658598846817	0.0831380065957913
287	-0.0538248456161244	0.0947167245192457
288	-0.0535717399500741	0.104056373114957
289	-0.0542960196080527	0.0921901530828056
290	-0.0547779853528618	0.083883160056837
291	-0.0549764021342253	0.0632161147306199
292	-0.0567873984083115	0.0273780089951722
293	-0.0546172006053112	0.085946544503561
294	-0.0549084174345556	0.081389260623101
295	-0.0557183767366867	0.0677844878773453
296	-0.0568210056021046	0.0346766222123013
297	-0.0556930079932486	0.0555903039318865
298	-0.0555602515005646	0.0682939926531105
299	-0.0570152223220886	-0.000786670758165484
300	-0.0565276871340702	0.00686786807690454
301	-0.0554604467018709	0.0508641308689643
302	-0.0561007435458321	0.0270317377973494
303	-0.05682470065221	-0.00779614789925684
304	-0.0550522836606241	0.0333865529725517
305	-0.0551344404536731	0.0202374868032669
306	-0.0564803757205565	-0.0241991687993815
307	-0.055368179124038	0.0318223405560141
308	-0.054778264244578	0.0470655818404841
309	-0.0550736739993511	0.0501776197100737
310	-0.0558360073635512	-0.0202806765780662
311	-0.055167102179737	-0.0333596607256658
312	-0.0561284109297996	-0.0207561818316475
313	-0.0541196150758969	-0.00556284287967842
314	-0.0535486734877373	-0.00939807761958762
315	-0.0527090468466272	-0.0143884628869711
316	-0.0555700070162667	-0.0171865183487123
317	-0.0542691461691245	-0.00887348556619508
318	-0.0557413417997838	-0.0493225750206763
319	-0.0528645070070757	0.00597547489510064
320	-0.0559034914279756	-0.0548573054432908
321	-0.0556539286107611	-0.0515950356734968
