data.HuGene.2_0.v1.091906_4905_Pool1_a.CEL	data.HuGene.2_0.v1.091906_4905_Pool2_a.CEL	data.HuGene.2_0.v1.091906_4905_Pool3_a.CEL	data.HuGene.2_0.v1.091906_4905_Pool4_a.CEL	data.HuGene.2_0.v1.091906_4905_Pool5_a.CEL	data.HuGene.2_0.v1.091906_4905_Pool6_a.CEL	data.HuGene.2_0.v1.091906_4905_Pool7_a.CEL	data.HuGene.2_0.v1.092006_4905_Pool1_b.CEL	data.HuGene.2_0.v1.092006_4905_Pool1_c.CEL	data.HuGene.2_0.v1.092006_4905_Pool2_b.CEL	data.HuGene.2_0.v1.092006_4905_Pool2_c.CEL	data.HuGene.2_0.v1.092006_4905_Pool3_b.CEL	data.HuGene.2_0.v1.092006_4905_Pool3_c.CEL	data.HuGene.2_0.v1.092006_4905_Pool4_b.CEL	data.HuGene.2_0.v1.092006_4905_Pool4_c.CEL	data.HuGene.2_0.v1.092006_4905_Pool5_b.CEL	data.HuGene.2_0.v1.092006_4905_Pool5_c.CEL	data.HuGene.2_0.v1.092006_4905_Pool6_b.CEL	data.HuGene.2_0.v1.092006_4905_Pool6_c.CEL	data.HuGene.2_0.v1.092006_4905_Pool7_b.CEL	data.HuGene.2_0.v1.092006_4905_Pool7_c.CEL
1675	267.143	261.381	226.667	242.667	366.571	170.476	350.381	236.571	261.524	242.143	300.429	279.714	224.857	229.619	262.952	220.381	212.286	388.905	185.667	260.286	392.286
1676	2240.86	1870.9	1583.14	1338.57	2168.26	1551.29	1924.38	2055.1	1865.05	1675.24	1739.9	1729.5	1423.38	1457.29	1528.9	1974.5	1719.76	1874.24	1644.14	1506.29	1932.29
1677	2291.76	1894.1	1630.31	1604.93	2514	1651.19	2101.48	1910.88	1899.57	2023.57	1995.93	1727.19	1433.1	1789.24	1699.57	1877.67	1777.14	1586.14	1594.19	1735.29	1943.24
1678	3220.71	2071.38	1863.52	1896.1	3256.24	1777.14	3149.79	2848.24	2765.67	1956.57	2468.21	2651.86	1841.26	2277.19	1743.86	1766.45	2187.86	2422	1999.81	1947.48	2070.67
1679	1228.67	643.905	644.619	721.571	1244.24	708.762	1274.76	1362.67	1142.81	749.381	1143.67	1353.38	1063.24	980.857	772.952	772.381	858.333	1056.1	688	754.333	998.905
1680	781.095	622.762	584.952	691.143	982.571	540	982.571	827.667	885.952	659.333	712.952	981.714	735.238	822.286	553	594.952	891.952	900.619	623.571	565.667	706.714
1681	649.524	459.048	522.286	546.286	1205.05	406.81	1111.76	1027.33	818.762	455.857	669.762	885.19	890.333	524.667	416.714	529.238	867.048	734.238	534.952	614.857	686.524
1682	194.619	171.952	119.333	106.571	171.952	72.5238	269.619	158.19	160.048	199.143	211.238	170.19	78.6667	116.238	152.619	124.667	103.762	110.286	143.476	224.619	260.429
1683	804.619	580.619	515.095	511.524	648.429	410.81	750.905	589.238	694.762	517.333	697.048	651.333	595.762	482.905	700.286	732.143	604.952	617.476	378.81	719.333	796
1684	4815.9	4803	3592.39	3985.38	5202	3535.79	5954.24	5433.17	5694.07	3382.4	4500.08	5154.01	4934.06	5368.7	3041.48	3573.98	5147.64	4851.42	4607.57	3706.92	3697.52
1685	5012.62	4519.38	3511.11	4515.21	5447.65	3567.24	6149.87	5483.57	6190.92	3327.3	4487.29	5019.14	4828.17	5131.25	3055.82	3584.49	5194.1	5103.27	3948.24	3968.62	3791.6
1686	182.238	127.571	99.9048	110.905	125.286	56.4286	166.571	165.238	131.762	144.952	104.095	155.048	200	150.571	111	155.762	100.143	168	151.667	175.143	193.857
1687	77.619	66.0952	98.8095	132.476	95.7143	79.381	137.619	125.619	122.667	77.8095	68.7619	105.952	117.143	116.238	119.095	106.048	111.524	94	68.2381	82.4286	189.095
1688	83.619	57.7619	49.1429	52.3333	69.5238	59.8095	73.9048	90.8095	76.8095	73	70.8571	56.5238	68	55.9524	59.0476	75	59.0952	52.7143	38.2857	73.5714	71.9524
1689	364.333	304.381	298.143	218.048	289.857	256.905	491.762	347.571	382.762	306.476	426.667	281.476	241.81	288.905	303.619	312.095	270.667	214.095	232.619	405.286	445
1690	468.524	502.381	436.714	412.905	456.286	399.905	686.333	616.714	440.095	449.619	463.81	429.857	328.667	477.429	368.571	541.429	389.714	487.476	389.214	591.667	575.857
1691	174.286	94.5714	103.048	134.19	177.048	88.1429	231.095	201.381	174.286	130.714	159.571	177.048	119.81	129.905	107.476	157.095	144.19	171.048	79.4762	192.81	213.143
1692	238.571	183.333	95.4286	129.857	108.81	59.8095	374.333	235.762	179.476	189.095	141.667	141.81	82.3333	93.8571	98.4286	128.381	74.9048	115.333	72.8095	302.19	379.048
1693	546.333	260.333	179.619	82	64	48.2857	852.619	482.476	508.762	229.524	255.714	125.429	152.952	100.619	75.2857	56.7143	73.0952	50.6667	41.381	906.667	1028.71
1694	510	274.81	203.19	89.8571	48	47.1429	995.714	603.333	555.952	318.81	199.667	118.048	153.81	97.1905	68.2381	44.8095	49.3333	37.5714	63.9524	827.238	750
1695	521.286	230.571	117.143	85.619	45.5238	50.5238	721	523.524	553.857	177.857	238.667	89.7143	163.667	91.619	84.619	50.7143	62.5714	71.8571	45.8095	861.095	993.143
1696	200.81	121.381	104.095	134.19	70.5238	50.5238	347	240.333	293.81	170.286	116.905	89.7143	87.9524	101.762	62.5238	65.5714	73.0952	66.9524	58.1429	370.762	483.19
1697	499.952	293.048	207.619	146.095	107.286	151.429	695.905	336.238	667.619	323.381	297.238	176.143	167.19	105.095	113.381	141.667	64.2857	80.8571	112.667	913.286	940.952
1698	133.381	66.0952	70.2381	54.8571	56.6667	62.1429	119.095	87.1905	154	120.238	49.3333	79.1905	101.381	37.8571	48.4762	63.0952	55.6667	103.048	62.7143	166.143	156.619
1699	81.9048	55.6667	48.0952	104.952	58.1905	59.8095	164.476	122	158.19	117.286	117.952	86.4762	79.5238	44.7619	67.0952	77.619	47.4762	64.9048	62.7143	104.19	238.571
1700	128.952	71.5238	73.6667	52.3333	46.2381	45.9524	179.857	125.619	50.1905	95.2857	149.095	96.0476	56.4286	53.6667	64.8095	41.1905	48.381	64	49.1429	246.048	221.524
1701	246.429	156.381	155.952	90.7143	90.7143	93.7619	405.238	376.333	351.762	154.286	236.571	146.714	153.81	115.143	122.619	134.333	85.4286	51.7143	77.2857	420.333	565.19
1702	362.524	161.714	147.238	69.7619	83.5238	55.0952	435.524	254.143	192.667	162.762	154.238	143.429	109.714	87.1905	78.8095	136.667	116	61.9048	89.2381	447.714	514.048
1703	320.381	173.095	151.619	84.8095	78.5238	90.4762	368.714	267.714	286.333	165.667	175.286	104.19	156.571	102.952	75.2857	79.9048	88.8571	88.9524	75	387.333	442.571
1704	243.857	206	132.238	122.19	107.286	109.143	449.667	317.571	396.286	211.19	239.81	142.619	160.905	129.905	159.619	116.333	96.7619	145.952	96.9048	551.905	588.81
1705	345.905	263.286	206.381	240	190.381	121.905	661.381	376.333	483.762	216.667	323.714	235.857	279.952	211.905	144.476	152.381	196.429	133.619	145.571	754.333	793.619
1706	389	155.333	126.857	80.2381	89.2381	108.095	616	322.286	301.952	182.429	171	166.905	245.286	75	112.143	59.2857	102.857	98	99.9524	608.048	571.095
1707	947.952	890.905	629.143	296	756.81	1025.57	939.286	758.667	850.19	938.905	993.238	290.286	248.905	309.048	503.143	919.905	646.905	772.381	917.333	930.643	1072.45
1708	206.19	254.238	178.619	175.381	166.667	197.571	231.095	145.571	190.476	153.429	143.714	160.905	158.286	107.286	123.667	220.381	192.905	158.143	140.238	130.524	226.524
1709	345	167.762	345	254.238	253.143	330.048	399.619	301.952	394.19	317.143	256.857	238.571	275.381	284.381	248.571	183.81	254.571	299.095	329.19	387.333	440.095
1710	306.619	274.81	137.619	209.619	223.238	342.857	394.952	287.095	387.143	210.381	245.095	247.143	215.095	299.048	210.667	201.952	287.381	234.714	275.952	606.571	367
1711	105.905	79.8571	122.571	80.2381	86.7619	105.905	176.048	141	129.667	119.333	121.19	108.381	142.19	72.8571	89.0952	107.19	141.81	102.048	99	75	145.857
1712	80.1429	82.9048	132.238	106.571	83.5238	81.5714	146.381	128.429	165.143	104	75	99.2857	160.095	180.714	64.8095	78.619	136.619	124.524	111.619	121.857	197.524
1713	119.524	55.6667	79.1429	67.0952	90.7143	62.1429	164.476	113.714	132.714	102.048	126.571	109.857	111.524	83.9048	41.0476	76.2381	55.6667	98	131.81	82.4286	194.81
1714	102.333	66.0952	81.1429	67.0952	62.4286	48.2857	218.19	141.81	145.952	172.143	88.3333	82.5714	43.7619	81.7619	81.0952	82.4762	58.1905	52.7143	67.0952	208.857	253.143
1715	231.333	132.714	69.0952	62.6667	49.5714	36	193.667	178.714	188.524	110.667	67.7619	118.81	64.2381	107.286	68.2381	50.7143	82.7619	77.9048	62.7143	350	245.857
1716	146.143	147.095	168.762	89.0476	98.0952	98.1905	275.095	156.333	168.095	158.238	140.429	58.8571	95.9524	148.238	84.619	46.0476	55.6667	77.9048	61.619	263	337.81
1717	871.714	434.571	315.952	225.667	201.905	152.476	1201.62	777	924.619	361	435.238	361.714	398.667	227.524	227.524	153.476	299.19	217.19	239.429	1484.1	1611
1718	719.857	471.048	287.714	234.095	264.19	148.286	1206.33	703.238	885.952	503.952	377.619	328.762	507	262	290.524	157.095	293.286	246.048	181.571	1261.76	1543.67
1719	310.238	198.667	139.905	98.8571	128.619	83.8095	592.238	354	355.81	178.714	117.952	127.857	170.905	73.9048	80	70.381	89.7143	91	63.9524	902.524	585.381
1720	178.714	155.333	118.19	83.8571	84.1905	59.8095	454.286	282.429	287.381	118.381	167.81	98.5238	159.19	54.8571	120.333	87.0952	71.5238	91	78.4286	584.952	524.667
1721	68.2381	119.381	72.4286	75.9048	87.5238	72.5238	98.0952	65.9048	126.619	78.8095	86.2857	71.9524	78.6667	58.1429	63.5714	92.9048	115.143	75.9524	61.619	76.5714	137.619
1722	1258.86	790	645.619	635.571	941.857	852.143	1309.95	1057.76	1152.14	697.571	900.476	753.238	831.238	861.714	627.048	829.571	923.048	1140.38	646.048	937.381	1118.43
1723	618.524	284.048	315.952	269.286	253.143	245.714	617.286	452.714	550.81	287.429	286.714	347.286	399.667	335.571	180.238	297.429	298.238	350.048	267.143	469.429	504.714
1724	422.214	397.238	296	342.095	323.143	273	542.429	510.476	491.238	321.524	369.143	392.19	390.762	263.238	318.857	243	345.429	360.667	247.095	610.81	719.476
1725	521.286	415.476	477.857	425.429	430.714	413.762	578.095	441.381	517.238	513.762	587.524	330.429	365.048	360.762	450.905	343.619	327.476	422.476	329.19	629.81	804.19
1726	606.429	318.667	391.524	588.81	460.143	284.238	662.619	576.81	566.429	471.905	521.905	436.381	336.619	387.333	426.381	355.952	494.143	370.905	392.19	502.429	772.19
1727	548.095	478.143	577.619	482.429	511.667	440.381	527.19	502.143	617.619	416.524	597	483.143	428.714	291.095	444.571	405.238	476.381	542.429	413.81	744.857	830.095
1728	351.429	190.476	204.286	229.905	192.143	148.286	567.381	419.286	436.952	159.19	231.381	224.524	276.286	227.524	163.048	182.571	182.952	202.857	158.81	431.381	508.238
1729	434.238	476.19	515.095	371.476	368.476	409.905	661.381	563.81	463	423.619	503.81	395.81	486	433	460.476	552.714	441.667	375.19	379.667	646	627.048
1730	701.19	551.857	452	456.714	604.81	354.762	859.571	548.905	546.524	501.286	469	548.429	353.619	442.19	434.952	519.143	456.143	429.762	408.238	685.286	621.143
1731	384.524	283	247.81	200.143	192.857	164.143	399.619	359.667	401.571	212.143	260	241.048	266.619	223.095	219.429	221.524	217.476	262.619	236.524	410.81	419.857
1732	191.762	199.81	189.381	156.571	130.238	120.81	255.143	232.952	227.524	140.143	181.524	201	152.095	148.238	118	118.81	125.524	150.952	69.4762	247.381	254.286
1733	216	210.952	147.238	172.857	208.905	189.381	203	205.048	161.952	177.857	195.429	177.048	202.81	157.381	182.333	217	241.048	210.905	179.667	188.476	208.238
1734	299.381	243.952	258.429	194.286	226.714	150.333	340.286	310.143	253.19	264.143	244.048	234.095	173.429	167.524	160.762	125.857	220.143	208.905	194.619	370.762	328.381
1735	379	298.238	196.762	150.571	173.571	156.714	331.238	274.143	228.571	118.381	174.286	214.095	233.81	195.381	265.095	159.333	185.429	251.143	177.81	436.714	441.286
1736	335.857	177.048	161.381	204.524	166.667	196.619	353.905	217.667	225.524	174.095	245.095	237.571	302.905	196.429	151.429	168.762	192.286	204.762	141.286	404	342.857
1737	317.762	358.81	246.857	229.095	339.571	243.857	478.857	263.238	374.524	245.952	337.619	346.571	301.095	274.19	269.524	279.19	262.143	193.571	257.619	277.048	478.429
1738	320.381	297.143	282.476	281.81	303.762	254.952	305.381	291.714	247.095	348.571	405.238	369.762	229.381	156.143	272.81	429.143	150.19	304.333	194.619	241.762	396
1739	138.476	111.095	135.476	141.095	152.952	87.0476	153.429	100.857	134.714	87.6667	175.286	105.952	130.762	109.476	124.714	95.2857	131.524	98	112.667	101.381	127.857
1740	135.048	123.571	164.476	120.381	148.619	119.762	119.095	167.095	104.19	129.762	110.429	150.048	92.381	107.286	129.524	97.6667	97.5238	111.333	75	161.762	121.905
1741	160.19	223.381	140.905	98	98.0952	108.095	162.619	143.714	181.429	187.143	158.381	87.1905	101.381	121.952	129.524	139.095	195.619	110.286	148.571	240.238	249.476
1742	256.286	206	205.381	145.238	156.381	129.429	520.143	306.476	307.143	253.143	204.905	190.667	154.667	191.762	211.857	193.905	132.333	178.286	124.524	472.19	590.238
1743	292.333	243	228.667	123.81	154.667	216.095	401.833	314.619	331	251.286	262.143	204.571	185	205.19	178.952	139.095	150.952	158.143	147.619	427.238	534.286
1744	317.762	312.429	266.667	181.429	138.571	167.286	482.429	296.238	327.762	241.333	202.857	222.762	223.143	164	199.429	212.238	135.81	229.524	182.762	602.619	524.667
1745	367	299.238	205.381	283.524	254.095	225.429	500.095	472.286	455.619	251.286	280.286	236.619	260.476	223.095	200.619	233.952	240.238	227.524	225.857	465.476	478.429
1746	307.667	278.857	205.381	169.429	307.476	169.524	467.095	299.095	273	327.905	303.571	271.714	242.714	228.571	223	307.571	217.476	194.524	203.429	257.381	597.286
1747	280.619	225.524	220.381	309.286	317.571	226.524	454.286	370.762	221.429	236.714	328.952	294.857	216	206.19	314.619	206.619	206.381	203.81	129.762	360.81	454.429
1748	313.143	263.286	258.429	194.286	250.476	193.571	449.667	271.476	273	207.429	285.524	307.19	230.333	192.905	281.619	209.952	225.905	261.524	207.238	386.143	492.619
1749	116.19	104	77.9048	104.952	97.381	132.619	165.524	109.143	142.857	104	126.571	171.952	75	141.286	78.8095	109.429	92.381	116.238	131.81	275.857	209.571
1750	737.81	497.333	463.333	597.143	419.333	398.048	1145.48	829.571	840.857	534	572.81	604.762	489.619	336.619	425.429	481.381	475.524	438.095	469.952	1142.62	1253.43
1751	1361	725.952	536.571	264.333	334.143	257.762	2075.05	1265.57	1329.48	719.333	765.81	506.714	567.429	336.619	384.619	252.095	341.905	340.619	357.762	2014.71	2126.71
1752	826.333	385.19	210.81	193.429	90.7143	149.381	1047.95	783.429	775.952	354.762	333.238	214.095	292.286	133.429	146.857	140.19	146.81	117.238	196.524	1510.29	1228.19
1753	494.333	351.857	211.857	154.905	97.381	122.905	823.714	520.667	617.619	316.286	337.619	175.381	192.81	88.2857	118	124.667	133.143	134.667	95.7143	1051.76	939.952
1754	251	141	94.381	109.19	77.7143	77.0952	370.952	211.429	250.143	148.619	174.286	147.571	112.524	107.286	76.5714	82.4762	111.524	101.048	94.619	473.571	476.048
1755	112.619	93.4762	83.4762	41.8571	39.4286	64.381	165.524	212.143	88	95.2857	87.2857	84	79.5238	47.1429	36.619	48.3333	47.4762	40.7143	43.7143	256.048	327
1756	139.381	66.0952	55.6667	41.8571	45.5238	38.1905	235.452	198.619	130.714	95.2857	78.1429	64.2381	52.7143	41.2381	63.5714	47.1905	42.2381	36.5238	50.2381	182.524	209.571
1757	603.619	654.81	509.024	398.667	413.714	509.476	730.476	455.476	629.143	608.619	479.571	413.81	313.476	398.571	484.095	508.048	277.238	300.095	325.381	1047.95	922.238
1758	435.19	276.952	226.667	229.095	286.238	254.024	543.667	318.619	318.619	330.619	362.762	342.905	236.524	237.571	225.143	271.286	225.048	210.905	187.571	516.286	673.333
1759	504.619	265.524	416.143	340.524	337.762	274.095	384.619	431.095	403.667	326.952	352.19	410.143	482.476	591.81	281.619	351.429	432.381	409.905	177.81	432.714	510.476
1760	353.286	305.381	228.667	261	209.857	159.905	668.381	367.048	447.476	263.238	392.381	299.19	276.286	186.333	202.857	244.19	261.333	237.571	195.619	677.333	930.524
1761	425.762	338.714	333.595	252.619	256.905	227.524	662.619	450.81	453.476	308.286	325.857	396.667	220.381	269.857	231.857	237.571	238.571	213.143	224.81	862.381	787.619
1762	570.905	288.048	303.429	280.286	355.286	148.286	758.048	521.571	434.905	290.238	382.857	219.333	256.095	323.333	220.524	142.667	238.571	285.381	240.238	857.143	796
1763	205.238	132.714	91.1429	84.8095	74.619	81.5714	366.381	222.19	274.048	78.8095	154.238	88.0952	112.524	125.333	76.5714	61.7143	95.0476	70.9048	61.619	409.476	396
1764	204.405	247.095	112.762	82	81	88.1429	389.19	266.857	301.952	166.524	152.143	135.905	112.524	73.9048	176.81	110.571	65.2381	89.9048	78.4286	393.048	562.857
1765	204.405	94.5714	144.143	65.3333	91.5714	87.0476	543.667	256.048	283.286	216.667	229.333	118.048	107.81	95.0476	104.095	118.81	109.81	64.9048	80.619	333.238	441.286
1766	216.952	182.286	176.429	110.905	130.905	65.619	471.905	302.762	296.857	248.619	162.762	108.381	76.8571	117.381	161.81	129.524	89.7143	78.9048	82.6667	398.524	454.429
1767	320.381	379.048	360.667	222.238	359.905	278.095	521.333	425.619	378.714	325.19	514.571	478.667	290.524	292.286	322.286	363.714	328.143	351.143	364.381	610.81	636.571
1768	255.381	184.333	196.762	147.952	181.476	156.714	297.524	225.714	261.524	190.762	195.429	227.762	156.571	136.762	218.429	130.714	81.0476	153	134.095	320.524	488
1769	835.857	911.905	878.952	766.762	796.857	658.048	1032.67	1034.67	875.667	774.952	875.024	1065.67	856.857	806.952	878.952	788.19	792.524	781.905	685.143	804.476	946.881
1770	163.762	168.762	120.381	107.429	95.7143	87.0476	198.81	170.762	126.619	173.143	181.524	122.857	126.286	128.714	134.19	109.429	100.143	94	111.619	387.333	306.524
1771	207.143	159.429	96.5238	60.9048	64.8095	50.5238	393.905	225.714	225.524	160	141.667	111.524	95.9524	79.4762	62.5238	61.7143	83.7143	73.9048	47.0476	496.905	441.286
1772	169.952	188.429	73.6667	81.0952	83.5238	49.3333	380.095	293.476	348.619	136.476	176.238	89.7143	122.619	90.619	69.4762	75	86.2381	50.6667	51.3333	560.286	505.762
1773	238.571	160.571	115.048	94.3333	81	58.6667	547.143	263.238	289.524	105.905	184.762	103.381	94.1429	86.1429	82.2857	59.2857	104.524	77.9048	56.9524	480.524	548.524
1774	303.095	177.048	192.619	218.048	201.905	215.095	357.333	283.381	250.143	208.333	255.714	160.143	219.429	166.286	130.667	145.143	222.524	164.143	205.286	328.905	325.905
1775	490.619	429.667	442.714	412.048	485.952	441.381	726.81	514.238	466.095	497.619	548.429	545.595	563.048	381.952	530.81	430.333	553.333	362.524	423.238	639.381	780.429
1776	570.905	447.714	412.905	525.619	530.667	452.238	619.619	636.333	516.143	438.857	526.048	578.381	507.857	485.048	376.048	457.524	484.095	549.762	444.81	576.762	920.048
1777	520.238	489.095	307.524	457.571	469.762	323.095	642.333	546.905	466.095	338.714	398.762	441.762	449.857	339.905	425.429	355.952	477.286	443.476	405.333	442.19	698.333
1778	405.452	337.714	326.238	271	327.714	350.857	488.286	511.429	546.524	367.333	424.476	341.238	493.19	423.095	410.238	337.762	359.762	475.905	234.476	438.095	480.905
1779	478.81	278	364.571	381.429	313.762	340.81	454.286	421.095	523.524	345.762	410.714	451.762	500.952	429.762	313.476	337.762	482.19	427.762	440.095	583.524	432.905
1780	624.857	469.095	356.429	411.238	519.143	362.762	480.048	609.143	569.571	547.429	522.857	894.524	505.19	630	459.429	434.905	428.048	471.667	457.714	627.143	692.476
1781	334.143	319.619	299.19	173.571	163.286	174.524	427.333	264.143	445.19	218.429	271.714	227.095	259.619	268.762	228.571	235.048	292.429	337.619	273	539.619	488
1782	232.952	234.81	223.381	218.048	253.143	170.476	390.333	276	307.143	203.81	263.238	316.238	179.619	162.81	166.476	179.238	198.762	231.524	197.524	429.81	405.333
1783	153.19	64.1429	91.1429	90.7143	76	103.81	220.381	151.762	89	89.6667	100.952	79.1905	127.19	96.0476	81.0952	76.2381	107.286	89.9048	106.333	197.381	186.571
1784	128.048	201.905	84.4762	97	152.095	110.238	165.524	171.571	149.095	95.2857	156.381	105.095	95.0476	112.81	107.476	109.429	127.905	81.9048	195.619	198.714	159.048
1785	347.952	173.095	167.762	210.429	255.095	157.714	272.905	266.857	239.81	163.762	276.048	212.19	167.19	109.476	235.143	164.143	131.524	154	159.905	317.762	222.762
1786	110.952	63.0952	59.0476	81.0952	96.5238	60.9524	83.0952	106.333	85.9048	83.8095	77	71.9524	88.7143	86.1429	107.476	76.2381	67	89.9048	71.6667	101.381	111.048
1787	69.9048	65.0952	69.0952	75.9048	61.619	69.0952	85	63.2857	75.9048	72.0952	78.1429	71.9524	64.2381	90.619	60.0952	63.0952	64.2857	69.7619	59.3333	80.9048	83.8571
1788	349.714	188.429	167.762	136.714	116.19	134.524	451.905	225.714	288.524	189.905	247.333	173.571	173.429	118.619	103	201.952	158.381	120.381	99	617.524	566.429
1789	209.81	203.905	102	122.19	105.571	82.619	468.333	351.19	255.286	180.571	209.095	114.81	91.4286	87.1905	71.7619	121.238	81.0476	79.9048	101.048	520.333	584.19
1790	219.429	181.333	117.143	170.19	143.619	91.5238	363	307.476	292.762	285.81	276.048	176.143	202.81	162.81	109.81	134.333	146.81	171.048	126.571	594.571	550.857
1791	330.381	260.333	154.905	156.571	152.095	90.4762	666	356.81	300.952	186.238	309.048	187.333	166.19	157.381	157.333	95.2857	99.2857	145.952	131.81	1012.1	718.381
1792	1341.05	667.643	343	202.857	211.619	196.619	2383.95	1240.05	1497.43	507.571	660.095	422.81	406.667	245.286	257.571	178	154.286	224.238	125.571	2314.86	2520.43
1793	545.429	333.667	188.286	103.048	60.8571	82.619	1077.48	535.81	525.667	194.571	268.667	173.571	124.524	89.4286	91.4286	77.619	68	46.8095	56.9524	1250	1000
1794	561.381	157.381	208.762	115.333	75.2381	63.2857	977.333	540.476	491.238	244.048	240.929	142.619	177	79.4762	71.7619	96.4286	75.8571	59	68.2381	922.81	1023.24
1795	315.81	160.571	98.8095	51.5238	50.4762	42.5238	586.381	366.095	309.19	87.6667	209.095	83.2857	115.333	55.9524	78.8095	59.2857	38.5238	45.7143	41.381	717.952	804.19
1796	447.19	284.048	164.476	94.3333	68	65.619	1188.43	534.762	498.429	236.714	352.19	161.762	168.905	102.952	81.0952	75	92.381	61.9048	58.1429	1412.33	1092.76
1797	546.333	359.762	385.357	248.429	199.143	401.952	614.857	446.952	589.5	420.238	430.952	245.381	307.381	215.095	363.19	261.238	294.095	304.333	284.429	930.643	959.762
1798	266.143	235.762	230.905	224.81	187.571	177.857	358.381	335.238	334.143	290.238	313.19	209.762	299.238	151.619	187	208.905	197.238	186.476	214.143	491.524	488
1799	1436.19	658.81	379.095	281.81	316.619	161.905	2222.24	1499.52	1244.76	661.143	582.048	491.429	472.048	247.429	373.905	240.762	200.619	241.952	115.952	2322.33	2292.76
1800	232.952	157.381	139.905	83.8571	53.5238	47.1429	774.952	371.714	305.048	164.714	172.143	100.095	114.333	45.9524	49.6667	56.7143	68	54.8571	55.8095	811.214	673.333
1801	776.524	484.143	289.667	159.905	103.143	72.5238	1850.48	735.238	802.952	558.143	445.762	285.857	249.81	141.286	166.476	106.048	73.9524	71.8571	104.143	1268	1800.4
1802	697.333	341.667	216.048	147.952	112.143	62.1429	1427.62	688	614.429	392.429	348	230.571	198.429	135.81	157.333	91.7143	81.0476	87	91.4286	1534.26	1410.36
1803	2315.95	1352.1	799.667	401.476	345.095	286.048	4823.86	2529.48	2629.07	1192.05	1469.9	980	874.381	458.619	430.619	349	375.19	288.619	221.048	4021.1	4994.65
1804	1330.43	623.81	382.333	199.429	228.619	140.952	2676.67	1381.1	1287	459.381	734.238	517.429	534.238	241.952	128.333	209.952	176.095	207.905	169.81	2492.43	2301.14
1805	459.333	233.81	204.286	128.238	86.7619	115.524	769	474.095	417.238	272.19	206.048	156.81	199.095	109.476	139.952	120.095	94.1429	105.095	119.095	1088.57	794.762
1806	715.143	449.857	333.595	244.19	208.905	140.952	1184.95	882.405	764.476	395.19	463.81	397.571	261.381	243	209.667	221.524	158.381	233.667	157.762	1057.24	1579.43
1807	387.143	263.286	186.095	128.952	124.476	55.0952	975.19	548.905	470.286	234	271.714	162.762	219.429	147	75.2857	111.762	99.2857	58	101.048	713.952	956.143
1808	1185.52	868.048	657.857	437.762	619.381	322.048	1832.24	1059.67	1028.43	817.238	891	655.952	529.905	491.524	539.333	543.762	504.238	407.81	391.143	1833.43	1900.14
1809	1042.38	826.143	656.762	532.143	670.857	425.524	2055.1	1194.86	1129.19	901.571	849.762	642.333	539.381	481.857	539.333	568.286	456.905	426.667	417.571	1740.43	2217.38
1810	1435.43	926.905	903.429	641.333	1055.48	808.524	2282.38	1200.57	1449.67	986.381	925.381	907.381	899.905	764.714	776.048	808.333	722.286	1037.95	652.714	1869.52	1643.1
1811	184.048	220.381	134.381	94.3333	77.7143	80.4286	884.81	453.476	312.238	335.952	253.571	136.714	99.6667	109.476	107.476	75	62.5714	74.9524	62.7143	844.952	918.81
1812	309.333	196.619	146.143	64.4286	63.2381	62.1429	688.857	278.857	324.714	180.571	160.667	104.19	101.381	92.8095	69.4762	94.1429	63.4762	56.8571	60.5714	696.143	583
1813	183.095	100.857	64.7619	76.8095	65.619	57.5238	308.762	181.476	167.095	95.2857	117.952	88.9524	99.6667	62.8571	99.6667	54.381	55.6667	68.8095	45.8095	487.19	421.095
1814	186.571	124.571	79.1429	55.7619	53.5238	58.6667	307.524	169.762	201.905	130.714	94.7143	80.8571	91.4286	57.1429	45.1905	67.9524	64.2857	60.8571	75	591.667	467.571
1815	568	376.143	121.381	141.905	106.381	68	1212.43	515.238	455.619	262.286	256.857	227.095	204.524	95.0476	131.762	88.2857	109	91	77.2857	1270.52	1219
1816	1065.29	877.095	840.667	503.952	597.143	433.429	1914.9	1204.38	1305.62	852.81	791.286	765.81	688.667	570.905	646.905	558.048	622	552.857	460.524	2278.14	2323.45
1817	105	133.762	92.2857	117.952	86.7619	63.2857	183.095	129.19	214.143	154.286	89.4762	127	166.19	136.762	75.2857	104.952	88.8571	121.381	118.048	175.143	232.524
1818	239.381	204.905	195.714	184.857	219.524	138.81	514.143	266	378.714	198.429	245.095	209.762	235.619	183.048	230.667	140.19	201.429	217.19	146.619	491.524	675.857
1819	489.81	243.952	345	286.857	304.524	208.905	592.238	308.286	363.143	353.905	243	292.952	215.095	228.571	240.81	213.381	217.476	215.095	201.429	454.429	432.905
1820	519.286	198.667	147.238	151.429	158.238	144.143	745.952	480.667	319.619	255.048	228.238	209.762	165.381	157.381	113.381	117.571	101.095	121.381	147.619	781.381	652
1821	251.952	180.429	112.762	160.857	190.381	122.905	321	321.381	301.952	178.714	155.333	232.333	235.619	213.143	138.714	94.1429	164.429	237.571	124.524	523.238	559.238
1822	634.476	514.619	275.095	301.952	375	300.143	1035.1	581.714	589.5	502.19	532.381	446.333	361.714	291.095	327.714	290.524	289.857	356.381	282.476	1235.67	1114.95
1823	407.429	207.952	157.095	100.429	149.524	88.1429	765.333	312.905	396.286	265	209.095	153.381	157.381	67.2857	106.381	124.667	85.4286	80.8571	119.095	917.333	781.738
